H2	CH4	C2H6	C2H4	C2H2	CO	CO2	Fault_Class
85.48914891	84.09558135	68.91614044	49.58796175	0.499001249	167.327055	908.6000137	T1
487.1103557	184.658489	143.5233904	311.0432765	1333.100361	258.2085323	1121.823908	D2
236.4727247	293.3644277	255.6507024	211.5010386	0.231990207	401.5429616	1416.933603	T2
395.8709331	50.74689715	32.72881123	23.83858232	0.29212454	105.0283436	654.5762896	PD
231.9689338	305.4333262	268.1166403	207.0992637	0.441784169	412.2773155	1411.509042	T2
238.958834	461.5977152	143.4008074	1199.297825	0.811592976	987.6768284	3310.423643	T3
544.5845712	257.7016712	223.1548321	386.8144906	1400.500386	365.4705713	1236.959141	D2
55.47893189	36.72315974	31.61148651	14.83102425	0.303667167	129.8603428	696.1849408	Normal
228.8899678	464.2054992	135.9430916	1219.465128	0.690947473	1035.726773	3506.861699	T3
231.9572145	461.9010644	145.5369707	1217.32376	0.661993522	1005.254557	3438.134602	T3
524.0035227	226.2669161	194.386577	333.4090448	1374.874006	282.5785354	1251.277886	D2
83.64069499	70.98831557	66.69841665	42.20618213	0.286781998	166.9777298	789.0202809	T1
969.7830468	64.21704115	39.86032925	160.5470039	945.4653601	108.9283255	704.3760768	D1
75.4591909	71.59669009	63.02720115	41.2836244	0.305899006	164.8349383	798.5361375	T1
30.14842881	27.83712199	21.5460788	5.824080261	0.298656417	110.029393	692.4288362	Normal
238.8595562	453.4958357	142.6296184	1201.424132	0.889345839	1021.865305	3480.433549	T3
435.1210594	191.1231083	150.121223	280.2663839	1138.433969	275.3410093	1096.738935	D2
512.3802404	61.1003514	45.67387741	27.20861445	0.223970033	109.0556505	695.3031678	PD
1149.175758	38.85087132	23.57285085	8.264377322	0.487523469	93.1123009	686.0914325	PD
37.53768314	27.8217193	31.77116908	13.63829912	0.469731203	103.8295312	620.2428657	Normal
75.90814588	83.40235915	54.98774966	45.47577635	0.294928057	140.9969209	813.0925396	T1
239.215934	474.5379748	138.1544182	1219.256094	0.663419504	954.8725167	3449.695523	T3
89.28893199	85.66937509	66.60609802	45.56326707	0.456332993	160.6665616	899.7815739	T1
310.053876	43.64351094	32.64501163	21.57189949	0.229958246	110.838507	717.3844418	PD
235.6938753	473.8670696	147.0994594	1211.788379	0.650123348	975.7918487	3510.540335	T3
247.5689383	322.1624922	266.2306577	199.249207	0.483020431	418.1423448	1483.673995	T2
492.9487026	51.5179844	33.91193158	21.31297164	0.383199109	103.7089291	736.2251087	PD
70.27373007	70.13240174	58.18253533	38.66547951	0.302837138	126.7958096	857.2931959	T1
45.01649373	35.4082323	27.36415153	14.1159746	0.338230555	102.3024222	599.2382575	Normal
75.49978067	80.5081174	68.5760757	53.52747419	0.446152495	167.7266757	891.1680526	T1
229.4475494	310.4980861	256.6304675	204.1945838	0.387917477	390.4641636	1392.343273	T2
68.31559787	51.44915684	45.38105431	26.82934889	0.396734118	136.4414171	680.3339248	T1
70.21931391	53.86240731	51.68782533	30.4343909	0.41923284	117.1183156	717.9865902	T1
437.5036614	184.6576958	155.7761231	298.9956121	1163.209422	250.411559	1153.613217	D2
230.4638993	458.3052036	146.0534813	1239.763709	0.889439069	999.6101413	3580.769382	T3
633.8080888	43.91249836	33.23850198	82.93701071	452.694301	134.7480146	735.6359239	D1
243.5090195	328.239229	268.2289098	213.595282	0.478293615	393.4447012	1409.609594	T2
64.47811353	67.20115261	57.81379568	35.3154789	0.213595429	143.5480792	815.6944111	Normal
69.31935851	64.32029794	52.67083736	30.93429385	0.520101493	117.387876	764.5547853	T1
69.2529117	60.28232367	58.96839374	36.04837565	0.383035859	132.4363867	719.5798115	T1
93.72487211	93.34273331	74.06110123	57.70549362	0.347631632	152.4406885	911.3805983	T1
234.0019439	310.3329102	263.2343817	194.1347642	0.363420683	382.9034118	1528.000059	T2
219.3778017	468.2111488	141.5429698	1214.744434	0.905373047	1010.600437	3349.134455	T3
62.16138985	49.90740247	40.2677884	25.23516244	0.246566495	119.6147488	772.1145604	Normal
32.99308179	23.31031295	23.92465189	5.935541995	0.242435468	114.3402224	706.2816556	Normal
618.8256947	291.244048	239.406337	444.2680729	1540.165356	356.1284356	1412.600814	D2
467.8483298	190.4734476	150.3850623	300.7795621	1345.761099	273.3073062	1061.551887	D2
1004.697743	96.06342164	69.6028759	227.6547684	1233.466134	168.1361928	771.2480079	D1
606.5192918	321.0566327	260.8459468	493.5649103	1666.105751	444.4203339	1498.809661	D2
228.7895668	317.1545371	262.7482928	223.8153887	0.207626004	411.7573085	1543.451143	T2
60.36422886	41.94927065	28.91671722	18.75551648	0.478651028	100.452226	728.9426802	Normal
30.7133413	27.82092037	20.64337347	9.639186653	0.402801664	122.5083317	675.2534488	Normal
237.7105816	454.0742321	143.9091056	1242.484214	0.847927616	989.4335297	3536.378628	T3
935.7161961	59.74640578	39.48672075	208.0591215	1196.1382	143.9026274	755.6110023	D1
317.4343175	56.12786119	46.21548604	95.90564866	444.9032365	148.5281162	666.6533631	D1
406.6870868	251.5845912	215.0471452	285.9709257	842.4955311	345.2956461	1186.125164	D2
413.9132863	69.46351899	56.48398544	198.3627336	1118.565529	139.8866088	766.1512055	D1
498.163268	72.30361758	52.78497383	35.90342532	0.423376038	135.526042	722.2592628	PD
78.88191209	77.6224253	68.47739717	43.35079306	0.246393013	156.2968414	790.5369457	T1
220.5752762	467.8373664	137.0160869	1246.214289	0.726494228	978.8628589	3579.124743	T3
57.19353323	36.72925287	32.31505923	13.51868825	0.359192624	109.0167979	608.5565017	Normal
236.7065329	462.0753291	136.13914	1232.277484	0.741287045	992.3420115	3425.273506	T3
65.27774474	53.46335265	45.68217827	27.91997156	0.250997735	118.8362742	683.5223946	T1
86.07644211	84.54031957	70.42701794	50.61251504	0.393845969	172.0044854	843.9576135	T1
230.6646748	306.9690506	243.8535411	198.7931091	0.312650353	410.6258066	1412.38952	T2
59.56405675	61.04771455	48.06877023	30.09182236	0.31587093	117.2440559	788.3729886	Normal
467.6608617	35.08170135	25.39683176	89.00080312	486.2567614	96.6821308	687.0906058	D1
811.9351974	45.66546648	29.08190836	15.00922756	0.480751105	133.235105	771.8183258	PD
719.8961235	43.08969955	21.49740839	10.95432543	0.251548395	100.1998256	675.0715818	PD
29.61941804	26.47839193	23.02237007	9.630642987	0.424844783	99.51639253	600.2134343	Normal
890.0678564	77.99684325	56.5161579	188.7475744	956.7603501	165.1034254	769.9109274	D1
59.5363315	49.42955779	35.92554657	23.36173557	0.364445421	138.3131527	656.2896673	Normal
228.6787703	456.5328265	141.6235862	1194.672852	0.717675942	974.7304805	3376.292997	T3
230.5661562	295.7197571	270.6683015	221.4743168	0.333894858	414.9472757	1438.107967	T2
242.4383307	322.3217997	264.540415	201.0916409	0.404013378	363.9666609	1506.390258	T2
215.2137034	313.4546744	257.8306065	207.0318155	0.459737481	404.7301144	1429.037686	T2
66.62787072	76.87186748	60.69303627	37.59573835	0.429986114	121.2665878	764.5538219	T1
235.7146768	451.3201112	139.1588072	1240.737139	0.757255133	991.277303	3563.127421	T3
833.6240325	101.2360946	70.53601177	206.7412181	971.6587979	166.3726792	926.4649445	D1
790.181655	76.3331665	59.10495098	124.1180343	571.2657988	165.7450554	756.1940162	D1
232.6846169	304.1898228	249.0791248	214.2503605	0.424435796	375.4773553	1440.623356	T2
1005.083066	81.35779101	64.99171391	189.7070746	991.9432921	140.1427101	800.8185104	D1
1096.559261	72.49295989	39.89840153	25.0884197	0.371367697	118.3473331	699.7689549	PD
748.9319552	35.14668247	19.48398065	8.434017936	0.478986533	82.41973368	720.0224551	PD
242.2364996	306.0112895	255.4995997	206.2298084	0.379119943	415.5012977	1440.716045	T2
1227.271374	77.53787218	49.23848101	37.35881673	0.39346469	147.7851794	734.0334735	PD
251.2010843	318.9064195	251.808466	206.7080192	0.374605732	386.9298055	1445.254569	T2
225.585675	313.3400147	258.2833001	212.589488	0.377721501	417.6223317	1369.534866	T2
1141.041281	49.76396431	23.46066821	13.40685992	0.205944424	111.779167	726.8997532	PD
810.8250861	68.72257568	46.7742026	124.3755923	600.2864758	150.1935774	751.6378825	D1
370.6965742	36.93953398	22.45156981	13.77547833	0.19084649	108.6080825	622.1339779	PD
678.1493336	228.1763046	191.7780718	422.5940881	1953.613654	305.3830587	1165.710353	D2
241.5921932	299.6822284	262.311727	211.490158	0.328595708	403.7644301	1387.451048	T2
234.1404148	303.8789905	262.1816277	206.4184941	0.374807705	404.3082549	1464.421923	T2
244.7813511	438.9063795	141.1902459	1254.303144	0.653293755	1000.738019	3487.462111	T3
444.6700977	236.0559049	208.5321399	313.193771	1041.120797	324.0909189	1169.119822	D2
33.64706859	26.75564278	17.75606337	9.476802753	0.480382777	76.53961005	750.2057578	Normal
487.6278597	249.8112486	198.6963751	330.0664957	1249.838411	316.6883441	1242.331567	D2
62.04810051	74.14980885	57.80617139	38.55280598	0.347709137	147.4482351	750.1340613	T1
85.53012767	86.31307776	79.46251809	49.86151063	0.513435386	151.1594717	850.5940191	T1
248.4995516	312.7239372	263.2328583	207.770494	0.362671434	383.3565387	1508.517663	T2
45.07084617	28.04703664	25.80925241	14.23153268	0.308991651	121.2590746	655.7566944	Normal
229.337051	492.6040727	141.6536429	1195.802229	0.691273486	1051.700786	3512.284899	T3
42.03694243	30.43811465	20.27595153	8.14877284	0.359218324	97.93033769	603.9270113	Normal
602.7168135	322.8714105	255.6353867	481.1923884	1489.749631	423.7076769	1449.288019	D2
56.36296325	60.6938708	45.57653597	35.13006301	0.203897147	153.7869499	806.6067397	T1
2240.182	95.87553475	48.57681737	28.82060662	0.306546965	136.5515934	778.6904894	PD
383.5665389	55.79981217	38.80701163	23.99447783	0.239736405	127.5224911	714.5225739	PD
635.824874	309.9485552	253.0991213	464.9685554	1708.058539	401.0427647	1503.322466	D2
238.8002413	454.5363611	141.8857306	1145.418293	0.679504482	1004.645243	3438.474602	T3
54.94860151	54.62539052	40.65876998	28.31514532	0.337047021	125.7193098	801.1119348	T1
244.955696	307.771092	249.3570618	209.5697039	0.217496122	409.755249	1364.988884	T2
86.06475763	77.87395345	63.8908954	46.24361642	0.432546504	140.3240747	798.7471031	T1
2199.966778	69.3979459	31.13599451	14.34471332	0.408766686	124.5169303	650.5810401	PD
77.63777027	86.41624751	70.76107479	53.98460675	0.483446164	186.1909755	800.8069249	T1
32.09255497	24.25347748	19.12320376	8.092200848	0.48923676	104.9991457	718.4232263	Normal
703.2722991	329.6945281	261.1605108	495.7813527	1753.266601	422.7695955	1491.412492	D2
227.436833	303.5267326	268.9258166	215.9991964	0.464626578	379.7704507	1475.684032	T2
380.7230566	240.6995734	208.1247076	295.3970743	841.4783332	334.5065251	1301.415377	D2
234.3444488	445.4772728	143.2367432	1229.3574	0.837607209	988.0006637	3313.979695	T3
229.0968306	437.9292495	139.9029797	1170.72291	0.796375728	996.462013	3258.083285	T3
238.8768167	463.4071632	135.71097	1220.768502	0.642141541	983.6559689	3385.771561	T3
55.66931084	58.77747289	49.44092006	31.92232342	0.394750254	124.4568702	710.1546539	T1
228.0013671	477.5258272	143.3361283	1208.679283	0.616006685	1027.710358	3371.245845	T3
826.3511694	49.72952357	30.34491497	120.3061879	712.7028045	97.06454576	658.0617532	D1
224.482076	439.5960401	149.9648072	1239.512096	0.643207805	999.7258639	3562.320738	T3
242.3424291	309.7577742	279.7462098	207.8750797	0.269745565	370.4187235	1439.305463	T2
1505.176017	62.45211734	34.62692971	15.95698285	0.288593198	124.4757742	707.0531695	PD
234.0276574	320.8836548	263.8330078	213.963137	0.355238271	394.0839298	1370.697508	T2
49.12692646	34.53460939	25.58208623	15.15408339	0.227732438	112.9752469	659.7295333	Normal
773.6414925	53.5503887	35.2839942	164.6638019	927.8743891	120.5457756	715.9583997	D1
244.4870944	446.0666296	138.7649033	1211.789609	0.7760763	959.4001942	3372.015197	T3
1268.435634	75.23551071	43.7512346	29.63375164	0.358642295	137.1664284	703.7680919	PD
37.40737541	26.0146716	23.73019503	9.49645005	0.361136779	103.6767043	628.3361289	Normal
60.32220724	62.82543153	47.17255169	31.57051059	0.446076681	136.6186961	696.5626096	T1
493.088122	31.55965017	18.11717904	161.3178134	1005.725597	108.1435855	661.0910461	D1
1277.747894	50.0978861	22.94066981	13.66099216	0.390040067	101.0943067	635.2209261	PD
43.79608684	37.6790189	32.09539315	19.99349201	0.415269661	127.5501193	642.9707728	Normal
46.35541185	23.52633331	21.66016195	9.677029336	0.220349974	78.21503127	612.1869416	Normal
2164.627064	56.60643672	16.24827169	9.777744348	0.396879663	117.6936289	759.1890868	PD
59.47317478	61.40307917	54.34337093	31.84063784	0.216352742	146.1148282	769.0848753	T1
617.9064312	232.8836	191.7875869	415.1944194	1735.60397	323.0227314	1112.790149	D2
1908.542846	66.30141823	25.79240774	14.39841703	0.217080935	100.9924317	678.5261599	PD
819.9532198	67.09950066	39.91699694	140.4454807	731.869742	145.563118	733.3385929	D1
55.92912339	60.96885934	55.06904533	33.56574641	0.288259164	152.3789104	834.6182925	T1
219.6752039	465.9155648	142.2475917	1216.164048	0.707650201	1072.697541	3619.465281	T3
50.07761442	45.32713229	34.35877645	23.87923241	0.325982248	135.0781087	709.8217391	Normal
676.944289	57.72006032	41.58566212	160.7608405	894.8970625	147.3945789	735.4669423	D1
428.5472878	38.94859701	28.31546523	151.163445	863.8714398	119.8020302	757.3811119	D1
501.9047326	44.40562107	34.72982414	123.8162204	666.0693448	113.8784649	669.1045946	D1
221.7866276	302.0448523	266.4342478	207.0853067	0.456972586	412.3026443	1509.982308	T2
239.6761718	454.0694924	144.6580899	1194.255274	0.863935654	1002.568964	3361.831033	T3
45.95958972	26.83978438	20.36061289	10.12753668	0.443539287	94.86416078	591.2074241	Normal
234.5921336	304.8386989	268.9804652	212.6564475	0.240876355	423.8678478	1454.571377	T2
1021.408272	54.19573447	40.84024191	112.4560673	602.4625665	114.8363666	767.1262248	D1
250.3472431	295.9749731	253.8387165	203.6327253	0.355094624	425.3687509	1472.879782	T2
437.8185839	44.71066463	32.71121975	195.1636633	1091.054899	113.6057554	666.4608431	D1
660.4377222	290.447584	231.8424857	462.2831965	2009.472919	353.1073454	1298.040452	D2
246.6604116	457.7329544	137.2172008	1194.234823	0.706848468	1012.834018	3318.676439	T3
237.5307558	463.9069188	142.1771985	1276.477731	0.72469702	992.2196057	3320.686229	T3
222.3925033	320.1243425	251.1556171	214.7662073	0.380945662	421.0683744	1406.775951	T2
35.44697984	27.07342795	15.26663857	7.37673796	0.234297473	97.90668187	686.8578065	Normal
1006.845208	71.07168479	43.13670543	26.34944476	0.475598681	137.0008489	750.719987	PD
1841.33798	51.51048981	20.35925342	6.27886223	0.442190143	120.3948492	716.4504207	PD
630.9688507	237.3418298	201.8001747	426.7598882	1765.143828	300.4217479	1176.0031	D2
236.1653924	443.2032001	150.227923	1216.980842	0.678279129	998.3994832	3464.446029	T3
471.7831655	25.82726956	20.08959139	97.49562761	642.6113701	99.62357837	732.8411632	D1
239.7386131	295.9698019	277.7628927	206.1608921	0.243809653	392.1529636	1402.260458	T2
221.4881145	450.0477735	136.8485723	1149.047964	0.615839038	988.3260018	3379.681002	T3
37.64548828	19.62616499	16.40942424	5.269383812	0.330329726	109.4143447	629.6987375	Normal
65.96614898	69.32270648	47.06532284	36.71770644	0.348449962	148.0416159	753.4931891	T1
240.5109907	303.8405479	268.2711912	203.8332225	0.219562034	396.9020962	1462.019271	T2
39.77721716	39.54054285	29.17432548	16.42985035	0.357643354	99.73537548	705.1901863	Normal
786.6123885	72.18364334	53.69133576	124.587146	536.8671515	149.6310867	790.8820465	D1
2135.275412	60.32252316	18.38406983	9.973995606	0.245696825	113.0897277	683.5050589	PD
1146.28141	94.33078526	66.17958389	214.205389	1195.443356	160.2267986	826.0041757	D1
392.0086901	228.3379647	202.4870877	281.7477624	818.9377736	346.8730757	1215.58362	D2
2217.453686	83.64227917	34.63364973	25.48714575	0.322976496	134.8350036	710.4268171	PD
341.897628	35.75063167	28.73195031	90.6658763	519.3038368	113.1351425	633.9308986	D1
236.3270168	315.2388331	253.4382181	217.6003219	0.479579634	402.7739039	1456.601455	T2
608.022308	283.9961372	227.2798101	439.4923745	1696.48809	350.8341303	1329.185873	D2
1403.551966	68.90257229	41.47719362	21.59461867	0.258717217	118.7653744	739.2505495	PD
250.615642	447.1513629	147.8412735	1171.349413	0.704206084	1037.400847	3463.912184	T3
76.97872746	72.92487011	62.21196939	44.55553916	0.387707143	161.7204888	730.014975	T1
78.33757597	88.62417142	74.53452813	53.17142025	0.368191548	177.4640773	799.1298603	T1
1106.42742	89.42778097	61.7896471	224.6417095	1186.351474	135.2564905	761.997782	D1
891.5614961	64.60762619	42.58629062	99.90776186	481.9520136	141.2458073	661.6285419	D1
240.2891275	478.9576958	137.4863425	1175.262857	0.683167152	996.4713308	3467.607424	T3
236.020889	457.6735745	141.8720101	1214.747402	0.699001111	1000.735736	3491.465114	T3
245.1006822	321.8803317	256.2841565	214.3869425	0.31765637	402.0917653	1414.445116	T2
423.0662178	163.1461363	135.3240708	292.9149971	1289.325519	265.9311682	1000.820665	D2
503.845238	273.2061836	234.0663754	374.5465733	1193.063871	362.8268634	1302.552639	D2
245.2943591	436.1687228	139.1643562	1248.942048	0.721733076	1012.342326	3536.516316	T3
1236.668348	82.93522957	53.93330877	33.62575798	0.337804603	146.14431	722.2809425	PD
37.59306836	26.4921924	18.96114884	9.240612907	0.313258946	118.0136913	620.9659374	Normal
602.9408586	236.4018356	196.5655702	389.3169266	1738.620428	316.0957253	1148.838824	D2
369.8329234	206.8119889	171.5098519	250.9980483	858.7533297	296.4988974	1203.922856	D2
511.3133937	194.4809927	157.6752614	318.2417191	1276.600839	271.124549	1108.642658	D2
87.08813183	95.88960061	75.82918756	54.75042896	0.450272253	172.4329653	849.8559411	T1
1652.861344	89.27349742	49.89745579	36.35987845	0.231911905	150.9145602	839.2865672	PD
243.8656997	452.9260748	144.0490274	1178.675606	0.671566346	996.582175	3328.759039	T3
45.14038488	21.17216523	23.04825196	5.332801218	0.440553527	106.7551268	634.4189288	Normal
244.402584	308.5519266	251.5527453	201.3111983	0.353830048	418.1134702	1387.897293	T2
61.12690773	71.92804367	58.99600881	39.28407847	0.46155777	145.8631743	764.9315792	T1
31.37886882	26.01406531	18.7252705	6.531265725	0.332306529	86.49082866	733.2945794	Normal
232.8252002	473.6212925	135.9407639	1268.814566	0.691004576	1035.830699	3294.729517	T3
86.94647048	84.66831588	68.44270406	45.98623265	0.303088533	152.0045073	866.0044661	T1
246.552719	444.4032459	140.6527609	1239.462709	0.898298094	998.1590521	3407.748405	T3
34.02284078	24.81207448	14.66390247	9.82904937	0.481632118	95.19182965	663.5714201	Normal
228.4365235	461.0921327	136.4854386	1175.14432	0.861945719	1043.72467	3479.705943	T3
237.4593964	315.2376214	267.8241305	216.0208496	0.224099785	425.4160562	1359.534199	T2
916.1785569	68.53623855	44.44177039	31.56217836	0.438255331	136.8113209	801.579429	PD
540.6178958	82.22042937	66.53860022	206.2276917	1158.372959	145.7899094	730.3700625	D1
60.1464481	65.49325284	57.67119421	35.06810474	0.372691515	150.2685467	814.6146591	T1
246.0722349	451.1474083	134.9004927	1198.904128	0.874800415	1040.934612	3378.90323	T3
601.8024422	268.0231857	233.5592368	425.357228	1648.450176	357.6445183	1371.41566	D2
354.1661362	182.1672198	152.2100557	241.9029016	862.4508888	245.2384727	1006.675188	D2
373.614884	33.2562397	21.92366361	9.039081873	0.41422745	112.8190136	623.3874056	PD
222.7243142	326.6688672	260.9020026	209.181809	0.419190134	409.6914892	1454.256293	T2
244.1724504	299.4769252	265.1869731	208.6387788	0.244597302	412.5754516	1429.548239	T2
79.54124512	78.22105642	64.81861854	41.85373907	0.505536566	163.7956692	731.1530646	T1
237.5462259	447.4647886	142.6765762	1206.930711	0.686616527	1017.545445	3393.4328	T3
2252.659614	82.80410189	35.52842483	21.55056446	0.342817005	131.0200531	611.5961585	PD
448.3650395	152.8764533	128.3022009	296.8658334	1375.456133	227.1589841	1008.197784	D2
234.4763554	321.819885	249.2090867	205.5114744	0.245192695	417.2462805	1403.291727	T2
33.15795846	22.17461295	20.27522469	8.476786512	0.233055273	117.1196023	660.1051582	Normal
238.0322908	454.2959659	139.3571279	1236.411236	0.759154817	985.7718277	3456.962285	T3
414.0155013	73.09971835	60.72844136	105.6126631	434.1847582	148.1311122	833.7128396	D1
83.70167815	69.01882657	57.31177344	36.12563992	0.423219957	160.0013108	671.6507929	Normal
65.72848847	60.25313352	52.97356385	34.45515369	0.495443833	138.7956213	831.910153	T1
476.9300058	201.3039648	173.2492585	342.6943698	1388.945559	277.9222663	1139.924039	D2
31.24223722	20.24598333	16.1738115	5.332821421	0.281975975	107.7084449	617.1659391	Normal
1925.170066	94.09308077	45.6783393	29.91927321	0.500169763	158.2240771	741.3695783	PD
641.5579326	60.0936962	46.57182029	23.41292847	0.427746087	113.390153	711.5754116	PD
326.4964736	56.55042874	37.48971367	23.19140529	0.385693364	124.6722715	718.9510583	PD
54.91367452	60.78504158	46.21940766	30.22111216	0.242410948	137.7840433	821.0001258	Normal
1149.584118	55.81509563	33.50092769	19.88566297	0.466576839	107.0783682	761.4110447	PD
967.8548214	80.88002358	54.29326039	99.89123147	440.011392	148.1387207	746.5943631	D1
41.21056347	36.1515261	32.53662679	19.36881786	0.43153321	110.0871479	741.8991455	Normal
51.10810804	33.40633353	26.2279668	13.22258834	0.26358034	113.0088137	675.7170775	Normal
219.0175318	446.0597191	140.9891707	1221.10409	0.624257224	1037.046816	3388.306298	T3
243.0585055	446.8648786	145.1341362	1156.895368	0.655944725	983.4254952	3476.374118	T3
556.0522966	182.1509317	165.9263702	368.763811	1666.563143	259.5767794	999.5952751	D2
463.2920581	254.6543719	204.4444103	339.5806485	1161.883348	309.7536576	1300.896502	D2
230.2238355	457.7018856	136.6151857	1267.168415	0.74038328	979.5983091	3385.528535	T3
585.3057608	59.34897366	45.46211919	29.37153506	0.441553393	136.5724887	653.6511407	PD
728.6994645	326.9791972	249.6261001	529.7086383	1839.228653	442.6237932	1587.001333	D2
237.5107343	313.7988202	266.5840845	204.6749234	0.469861632	424.1436927	1326.666984	T2
58.65391571	58.91554522	51.13139174	30.88307681	0.207875985	127.7358761	752.8968761	T1
233.0350166	309.3213565	255.7011214	211.1268059	0.203356296	366.9990081	1371.965038	T2
238.686417	322.8624605	264.6160963	210.1617858	0.239684596	403.8617481	1504.372711	T2
240.4045962	469.3167972	139.1024759	1227.625705	0.740719523	992.8537953	3204.138032	T3
81.17553138	72.20571068	65.70399756	46.56938568	0.268059795	143.3289681	749.4396879	T1
57.70231385	43.11866499	40.98681217	23.62834549	0.308277479	104.7385744	676.429259	Normal
73.23840511	71.61411511	63.79543715	43.66048589	0.298907852	154.4437384	772.3556152	T1
995.1015876	57.07601594	44.69490061	186.0743794	1081.735784	144.6599479	781.7289038	D1
247.6350094	308.7982291	249.9311823	211.707606	0.267567448	380.3025554	1500.04081	T2
36.35214748	23.07805216	24.148733	8.307124584	0.342261187	120.5692951	714.7326659	Normal
58.66649415	56.87077837	45.19702123	34.87322507	0.358809457	143.4781212	725.6783515	Normal
56.71124171	44.25245635	41.84157644	23.65759148	0.390739512	117.3248896	751.4590507	T1
258.3843689	305.128769	256.0310655	206.6046172	0.494805484	389.4811898	1381.418629	T2
1069.031915	61.34886124	34.87467873	19.7381916	0.319314056	108.3498212	709.7717376	PD
234.7989681	439.9971637	131.4064013	1195.066845	0.861228969	1007.892127	3380.958979	T3
467.2344495	277.7609284	233.2827873	348.183971	1114.160749	373.8112213	1324.741019	D2
206.5405518	52.65090303	45.97047637	27.66234464	0.470920073	145.0587035	817.058331	PD
238.1799487	40.19570141	29.48342216	17.21976181	0.23602865	111.438991	660.3763723	PD
250.6138464	457.2913312	142.5196234	1219.021624	0.708409634	1004.582591	3388.392607	T3
51.33684911	60.51566275	42.02700623	29.63728835	0.423414944	121.3604825	717.3921191	T1
1956.757436	52.20616188	20.63758971	6.929035855	0.489075656	114.5229358	643.6193747	PD
34.66492019	23.90053002	22.66610223	6.605748295	0.264450104	100.7570151	612.6247066	Normal
1296.273083	63.13785624	31.57582472	22.66892697	0.324876793	139.9279706	753.8084313	PD
240.3748498	310.2957081	246.8676109	209.4854241	0.421394237	426.5888515	1433.047079	T2
723.0823593	82.17790521	63.02478286	133.8827673	632.7948962	132.7557473	735.7734277	D1
238.8978886	317.9569612	265.6166192	209.256403	0.199451344	386.4300057	1435.897014	T2
973.904999	35.62766728	14.84873637	176.7514656	1082.286668	111.233928	698.2953231	D1
249.062978	441.4161939	140.6944274	1188.68615	0.676625427	998.8264383	3323.147183	T3
223.3750595	453.1420028	137.0109852	1183.407096	0.829948446	969.700484	3243.148305	T3
47.99813021	42.13794364	35.49485532	21.4155779	0.261749787	104.9372868	684.2292082	Normal
49.2189241	19.95740334	15.39640589	7.779882415	0.211911807	109.0042283	686.6550438	Normal
1080.400733	55.08977318	40.69381397	18.87590604	0.479771394	123.713221	611.9108324	PD
233.4267855	308.9913875	287.0816174	204.6935673	0.47211759	420.4577978	1455.672515	T2
84.36289332	82.638403	67.8207177	47.94718208	0.277917823	155.6623796	797.1002741	T1
910.7204716	41.81165349	25.19102488	120.0850839	703.9416755	110.318821	706.4692397	D1
2082.390845	56.63917211	25.30126052	8.868482198	0.496021424	117.5154896	654.9668744	PD
221.3756387	467.3357123	138.3831646	1275.97477	0.753012717	978.7807228	3274.080552	T3
697.6450203	70.88038886	55.35753384	123.7039145	569.593568	165.5836904	831.9434489	D1
99.53781401	107.9470577	89.11234466	62.26457191	0.221398764	167.7797226	926.6196697	T1
235.5415706	316.7031513	274.4416495	212.8825586	0.226484153	408.7651021	1500.564051	T2
226.5120581	304.2319598	256.2843064	206.5765282	0.255058686	416.0646816	1461.456641	T2
46.08376481	27.4118574	19.79141129	9.60234667	0.458285647	104.2497875	656.9167966	Normal
53.3012884	49.73619553	42.04177631	29.30638619	0.276435971	148.9350473	717.5603355	T1
34.46223291	29.88722134	25.0647325	6.376162539	0.472536307	110.7127657	584.5354144	Normal
519.9976779	74.00873308	49.68090848	197.4523713	1035.937167	136.8984458	737.0971122	D1
41.86705745	45.14180523	37.93391626	19.85419383	0.275558553	108.5892748	694.8970159	Normal
238.1287872	315.3349065	267.6876001	198.2446273	0.357001427	406.1672881	1408.042535	T2
88.41098267	87.60489876	70.82005206	51.32841276	0.267955457	186.2889136	864.5920808	T1
66.45817791	53.03793336	42.80192047	29.76072967	0.497514385	132.7747432	808.8188651	Normal
497.0299501	74.10700142	65.38592382	226.8982102	1169.398889	145.9211813	796.1057796	D1
232.2009395	321.0941034	261.8550924	207.9941898	0.262077538	391.6269295	1398.07388	T2
46.6767503	31.57323691	23.36269917	14.2879571	0.327314768	107.4792931	706.2032284	Normal
224.5514138	325.5047102	266.9787508	218.0828041	0.505836192	408.7335714	1430.215537	T2
422.3327382	193.5833433	169.4687684	283.7374896	1082.518572	311.9613234	1086.567823	D2
32.587779	20.41468772	20.53630937	8.568972208	0.264311519	96.06816181	566.7826069	Normal
373.5258455	84.18272546	69.90617614	151.227341	716.3943451	176.0681073	855.7346203	D1
1237.011595	64.54601747	33.61695453	17.40301772	0.213812543	115.7472977	757.0043144	PD
228.0987676	311.7561025	270.3854856	207.178623	0.467747962	405.0329632	1427.740206	T2
1717.899308	72.48959841	31.97874833	18.67235939	0.443016795	133.9897097	745.5273149	PD
837.8182763	88.94043422	62.97809286	158.2535732	757.7692176	138.7802876	718.8821591	D1
383.1930975	28.63319822	16.9962596	72.7923338	427.6857674	85.52180916	674.4612068	D1
65.74029405	77.65938988	62.16554115	40.34292152	0.29393361	141.7586363	800.2968465	Normal
237.4911343	472.8064503	140.0310196	1194.906144	0.920039562	1010.742431	3450.548267	T3
